# Consumption of commodities produced within-region
region,supplysector,subsector,technology,year,calOutputValue,share.weight.year,subs.share.weight,tech.share.weight
Europe_Non_EU,regional roottuber,domestic roottuber,domestic roottuber,2010,6.4642872,2010,1,1
European Free Trade Association,regional roottuber,domestic roottuber,domestic roottuber,2010,0.8201564,2010,1,1
India,regional roottuber,domestic roottuber,domestic roottuber,2010,47.4770306,2010,1,1
Indonesia,regional roottuber,domestic roottuber,domestic roottuber,2010,26.7874046,2010,1,1
Japan,regional roottuber,domestic roottuber,domestic roottuber,2010,3.8107392,2010,1,1
Mexico,regional roottuber,domestic roottuber,domestic roottuber,2010,1.84042,2010,1,1
Middle East,regional roottuber,domestic roottuber,domestic roottuber,2010,7.6429288,2010,1,1
Pakistan,regional roottuber,domestic roottuber,domestic roottuber,2010,3.3248024,2010,1,1
Russia,regional roottuber,domestic roottuber,domestic roottuber,2010,28.666986,2010,1,1
South Africa,regional roottuber,domestic roottuber,domestic roottuber,2010,2.1426752,2010,1,1
South America_Northern,regional roottuber,domestic roottuber,domestic roottuber,2010,1.2986972,2010,1,1
South America_Southern,regional roottuber,domestic roottuber,domestic roottuber,2010,11.0267824,2010,1,1
South Asia,regional roottuber,domestic roottuber,domestic roottuber,2010,10.8561308,2010,1,1
South Korea,regional roottuber,domestic roottuber,domestic roottuber,2010,0.9092644,2010,1,1
Southeast Asia,regional roottuber,domestic roottuber,domestic roottuber,2010,27.175132299999998,2010,1,1
Taiwan,regional roottuber,domestic roottuber,domestic roottuber,2010,0.3278934,2010,1,1
Argentina,regional roottuber,domestic roottuber,domestic roottuber,2010,2.2790386,2010,1,1
Colombia,regional roottuber,domestic roottuber,domestic roottuber,2010,4.7234836,2010,1,1
USA,regional roottuber,domestic roottuber,domestic roottuber,2015,19.4870126,2015,1,1
Africa_Eastern,regional roottuber,domestic roottuber,domestic roottuber,2015,29.9942273,2015,1,1
Africa_Northern,regional roottuber,domestic roottuber,domestic roottuber,2015,12.087895600000001,2015,1,1
Africa_Southern,regional roottuber,domestic roottuber,domestic roottuber,2015,39.9442965,2015,1,1
Africa_Western,regional roottuber,domestic roottuber,domestic roottuber,2015,186.3736983,2015,1,1
Australia_NZ,regional roottuber,domestic roottuber,domestic roottuber,2015,1.6742347000000002,2015,1,1
Brazil,regional roottuber,domestic roottuber,domestic roottuber,2015,27.059867399999998,2015,1,1
Canada,regional roottuber,domestic roottuber,domestic roottuber,2015,2.526796,2015,1,1
Central America and Caribbean,regional roottuber,domestic roottuber,domestic roottuber,2015,5.0936409000000005,2015,1,1
Central Asia,regional roottuber,domestic roottuber,domestic roottuber,2015,10.381554900000001,2015,1,1
China,regional roottuber,domestic roottuber,domestic roottuber,2015,172.4938222,2015,1,1
EU-12,regional roottuber,domestic roottuber,domestic roottuber,2015,12.058601099999999,2015,1,1
EU-15,regional roottuber,domestic roottuber,domestic roottuber,2015,37.5517418,2015,1,1
Europe_Eastern,regional roottuber,domestic roottuber,domestic roottuber,2015,28.4988158,2015,1,1
Europe_Non_EU,regional roottuber,domestic roottuber,domestic roottuber,2015,5.7457946,2015,1,1
European Free Trade Association,regional roottuber,domestic roottuber,domestic roottuber,2015,0.7447185,2015,1,1
India,regional roottuber,domestic roottuber,domestic roottuber,2015,54.121167500000006,2015,1,1
Indonesia,regional roottuber,domestic roottuber,domestic roottuber,2015,26.968777999999997,2015,1,1
Japan,regional roottuber,domestic roottuber,domestic roottuber,2015,3.6659804,2015,1,1
Mexico,regional roottuber,domestic roottuber,domestic roottuber,2015,1.9055418,2015,1,1
Middle East,regional roottuber,domestic roottuber,domestic roottuber,2015,7.3695078999999994,2015,1,1
Pakistan,regional roottuber,domestic roottuber,domestic roottuber,2015,3.7363565000000003,2015,1,1
Russia,regional roottuber,domestic roottuber,domestic roottuber,2015,31.6478612,2015,1,1
South Africa,regional roottuber,domestic roottuber,domestic roottuber,2015,2.2172875000000003,2015,1,1
South America_Northern,regional roottuber,domestic roottuber,domestic roottuber,2015,1.3680143,2015,1,1
South America_Southern,regional roottuber,domestic roottuber,domestic roottuber,2015,12.4511104,2015,1,1
South Asia,regional roottuber,domestic roottuber,domestic roottuber,2015,12.8261713,2015,1,1
South Korea,regional roottuber,domestic roottuber,domestic roottuber,2015,0.8756386,2015,1,1
Southeast Asia,regional roottuber,domestic roottuber,domestic roottuber,2015,28.8928789,2015,1,1
Taiwan,regional roottuber,domestic roottuber,domestic roottuber,2015,0.33841970000000005,2015,1,1
Argentina,regional roottuber,domestic roottuber,domestic roottuber,2015,2.5227454000000002,2015,1,1
Colombia,regional roottuber,domestic roottuber,domestic roottuber,2015,5.0193103,2015,1,1
USA,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1975,51.27296,1975,1,1
Africa_Eastern,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1975,8.460209,1975,1,1
Africa_Northern,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1975,9.7801386,1975,1,1
Africa_Southern,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1975,9.412830399999999,1975,1,1
Africa_Western,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1975,3.4844876,1975,1,1
Australia_NZ,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1975,19.6421097,1975,1,1
Brazil,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1975,97.5005314,1975,1,1
Canada,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1975,0.9530652,1975,1,1
Central America and Caribbean,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1975,80.9907541,1975,1,1
Central Asia,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1975,1.8866256,1975,1,1
China,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1975,28.473708,1975,1,1
EU-12,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1975,34.6729728,1975,1,1
EU-15,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1975,95.8403174,1975,1,1
Europe_Eastern,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1975,45.1966208,1975,1,1
Europe_Non_EU,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1975,11.3820967,1975,1,1
European Free Trade Association,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1975,0.5338662,1975,1,1
India,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1975,140.10613740000002,1975,1,1
Indonesia,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1975,13.457589200000001,1975,1,1
Japan,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1975,4.24812,1975,1,1
Mexico,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1975,31.852815000000003,1975,1,1
Middle East,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1975,6.1595596,1975,1,1
Pakistan,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1975,24.1705509,1975,1,1
Russia,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1975,36.2234661,1975,1,1
South Africa,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1975,16.4744164,1975,1,1
South America_Northern,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1975,9.1754444,1975,1,1
South America_Southern,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1975,21.730058,1975,1,1
South Asia,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1975,7.358443,1975,1,1
South Korea,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1975,0,1975,0,0
Southeast Asia,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1975,55.0348404,1975,1,1
Taiwan,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1975,8.575930099999999,1975,1,1
Argentina,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1975,15.721677,1975,1,1
Colombia,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1975,18.701280699999998,1975,1,1
USA,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1990,52.2690808,1990,1,1
Africa_Eastern,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1990,14.403045400000002,1990,1,1
Africa_Northern,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1990,16.2637722,1990,1,1
Africa_Southern,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1990,10.938962700000001,1990,1,1
Africa_Western,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1990,8.265836,1990,1,1
Australia_NZ,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1990,21.445531799999998,1990,1,1
Brazil,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1990,259.35847529999995,1990,1,1
Canada,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1990,0.86948,1990,1,1
Central America and Caribbean,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1990,103.4372526,1990,1,1
Central Asia,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1990,1.7529207,1990,1,1
China,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1990,78.931624,1990,1,1
EU-12,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1990,30.8342676,1990,1,1
EU-15,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1990,113.934402,1990,1,1
Europe_Eastern,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1990,41.9935439,1990,1,1
Europe_Non_EU,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1990,18.662195,1990,1,1
European Free Trade Association,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1990,0.8976662,1990,1,1
India,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1990,223.83943159999998,1990,1,1
Indonesia,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1990,28.6308726,1990,1,1
Japan,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1990,5.960558,1990,1,1
Mexico,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1990,41.339421,1990,1,1
Middle East,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1990,6.7864678,1990,1,1
Pakistan,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1990,35.795812999999995,1990,1,1
Russia,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1990,33.6563152,1990,1,1
South Africa,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1990,17.153376899999998,1990,1,1
South America_Northern,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1990,10.3184358,1990,1,1
South America_Southern,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1990,21.6232742,1990,1,1
South Asia,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1990,9.4737974,1990,1,1
South Korea,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1990,0,1990,0,0
Southeast Asia,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1990,72.041201,1990,1,1
Taiwan,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1990,6.066828,1990,1,1
Argentina,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1990,15.430853599999999,1990,1,1
Colombia,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,1990,26.9593921,1990,1,1
USA,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2005,60.18632,2005,1,1
Africa_Eastern,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2005,21.2512996,2005,1,1
Africa_Northern,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2005,24.049654,2005,1,1
Africa_Southern,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2005,17.4218281,2005,1,1
Africa_Western,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2005,9.221008,2005,1,1
Australia_NZ,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2005,34.147080100000004,2005,1,1
Brazil,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2005,435.9343255,2005,1,1
Canada,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2005,0.733,2005,1,1
Central America and Caribbean,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2005,62.62529970000001,2005,1,1
Central Asia,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2005,1.1379412,2005,1,1
China,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2005,102.8117872,2005,1,1
EU-12,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2005,21.6417426,2005,1,1
EU-15,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2005,101.5227494,2005,1,1
Europe_Eastern,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2005,20.9771402,2005,1,1
Europe_Non_EU,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2005,17.763007,2005,1,1
European Free Trade Association,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2005,1.387628,2005,1,1
India,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2005,277.6990338,2005,1,1
Indonesia,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2005,27.195,2005,1,1
Japan,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2005,5.5676,2005,1,1
Mexico,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2005,49.621645599999994,2005,1,1
Middle East,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2005,12.2355864,2005,1,1
Pakistan,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2005,50.3809754,2005,1,1
Russia,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2005,24.43224,2005,1,1
South Africa,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2005,19.236030799999998,2005,1,1
South America_Northern,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2005,12.8425762,2005,1,1
South America_Southern,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2005,26.220913,2005,1,1
South Asia,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2005,10.0208336,2005,1,1
South Korea,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2005,0,2005,0,0
Southeast Asia,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2005,117.7071146,2005,1,1
Taiwan,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2005,1.0869472,2005,1,1
Argentina,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2005,23.123906299999998,2005,1,1
Colombia,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2005,38.0518104,2005,1,1
USA,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2010,54.386644,2010,1,1
Africa_Eastern,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2010,22.922154,2010,1,1
Africa_Northern,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2010,25.9213606,2010,1,1
Africa_Southern,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2010,19.5882243,2010,1,1
Africa_Western,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2010,10.2432458,2010,1,1
Australia_NZ,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2010,26.881559799999998,2010,1,1
Brazil,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2010,679.1420449,2010,1,1
Canada,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2010,0.56244,2010,1,1
Central America and Caribbean,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2010,66.003317,2010,1,1
Central Asia,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2010,0.7421012,2010,1,1
China,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2010,127.9795754,2010,1,1
EU-12,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2010,17.230943,2010,1,1
EU-15,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2010,93.1645642,2010,1,1
Europe_Eastern,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2010,19.528784899999998,2010,1,1
Europe_Non_EU,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2010,20.3084916,2010,1,1
European Free Trade Association,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2010,1.6295862,2010,1,1
India,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2010,324.3912439,2010,1,1
Indonesia,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2010,26.4604,2010,1,1
Japan,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2010,4.9964,2010,1,1
Mexico,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2010,49.4098165,2010,1,1
Middle East,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2010,9.0905006,2010,1,1
Pakistan,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2010,55.0948831,2010,1,1
Russia,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2010,33.7686704,2010,1,1
South Africa,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2010,17.4243365,2010,1,1
South America_Northern,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2010,11.8751746,2010,1,1
South America_Southern,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2010,31.3851414,2010,1,1
South Asia,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2010,8.647606,2010,1,1
South Korea,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2010,0,2010,0,0
Southeast Asia,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2010,139.98655269999998,2010,1,1
Taiwan,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2010,0.6816668,2010,1,1
Argentina,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2010,24.07389,2010,1,1
Colombia,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2010,30.0612659,2010,1,1
USA,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2015,55.9004545,2015,1,1
Africa_Eastern,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2015,23.1560901,2015,1,1
Africa_Northern,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2015,29.2691356,2015,1,1
Africa_Southern,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2015,21.3326603,2015,1,1
Africa_Western,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2015,10.4288024,2015,1,1
Australia_NZ,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2015,27.4257991,2015,1,1
Brazil,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2015,728.793596,2015,1,1
Canada,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2015,0.07099529999999998,2015,1,1
Central America and Caribbean,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2015,80.4739609,2015,1,1
Central Asia,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2015,0.6636933,2015,1,1
China,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2015,126.4368145,2015,1,1
EU-12,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2015,17.793158499999997,2015,1,1
EU-15,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2015,90.4678837,2015,1,1
Europe_Eastern,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2015,15.983338000000002,2015,1,1
Europe_Non_EU,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2015,19.9028439,2015,1,1
European Free Trade Association,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2015,1.4701741,2015,1,1
India,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2015,347.0509229,2015,1,1
Indonesia,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2015,26.085342,2015,1,1
Japan,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2015,4.8331241,2015,1,1
Mexico,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2015,55.2488922,2015,1,1
Middle East,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2015,8.9863745,2015,1,1
Pakistan,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2015,64.9783826,2015,1,1
Russia,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2015,36.3064169,2015,1,1
South Africa,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2015,16.924421600000002,2015,1,1
South America_Northern,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2015,11.4597045,2015,1,1
South America_Southern,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2015,33.4208822,2015,1,1
South Asia,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2015,8.696327400000001,2015,1,1
South Korea,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2015,0,2015,0,0
Southeast Asia,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2015,149.0204219,2015,1,1
Taiwan,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2015,0.5442431,2015,1,1
Argentina,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2015,20.6474213,2015,1,1
Colombia,regional sugarcrop,domestic sugarcrop,domestic sugarcrop,2015,35.720006,2015,1,1
USA,regional wheat,domestic wheat,domestic wheat,1975,24.333843100000003,1975,1,1
Africa_Eastern,regional wheat,domestic wheat,domestic wheat,1975,1.0564242,1975,1,1
Africa_Northern,regional wheat,domestic wheat,domestic wheat,1975,5.8301788,1975,1,1
Africa_Southern,regional wheat,domestic wheat,domestic wheat,1975,0.2645342,1975,1,1
Africa_Western,regional wheat,domestic wheat,domestic wheat,1975,0.0305606,1975,1,1
Australia_NZ,regional wheat,domestic wheat,domestic wheat,1975,4.802914800000001,1975,1,1
Brazil,regional wheat,domestic wheat,domestic wheat,1975,2.391968,1975,1,1
Canada,regional wheat,domestic wheat,domestic wheat,1975,5.8480653,1975,1,1
Central America and Caribbean,regional wheat,domestic wheat,domestic wheat,1975,0.0499816,1975,1,1
Central Asia,regional wheat,domestic wheat,domestic wheat,1975,20.561093800000002,1975,1,1
China,regional wheat,domestic wheat,domestic wheat,1975,42.5734424,1975,1,1
EU-12,regional wheat,domestic wheat,domestic wheat,1975,25.995442,1975,1,1
EU-15,regional wheat,domestic wheat,domestic wheat,1975,53.245596,1975,1,1
Europe_Eastern,regional wheat,domestic wheat,domestic wheat,1975,19.489418,1975,1,1
Europe_Non_EU,regional wheat,domestic wheat,domestic wheat,1975,19.0806851,1975,1,1
European Free Trade Association,regional wheat,domestic wheat,domestic wheat,1975,0.4223826,1975,1,1
India,regional wheat,domestic wheat,domestic wheat,1975,25.69464,1975,1,1
Indonesia,regional wheat,domestic wheat,domestic wheat,1975,0,1975,0,0
Japan,regional wheat,domestic wheat,domestic wheat,1975,0.2267,1975,1,1
Mexico,regional wheat,domestic wheat,domestic wheat,1975,2.699364,1975,1,1
Middle East,regional wheat,domestic wheat,domestic wheat,1975,8.250123,1975,1,1
Pakistan,regional wheat,domestic wheat,domestic wheat,1975,8.115818,1975,1,1
Russia,regional wheat,domestic wheat,domestic wheat,1975,43.3345377,1975,1,1
South Africa,regional wheat,domestic wheat,domestic wheat,1975,1.6891441,1975,1,1
South America_Northern,regional wheat,domestic wheat,domestic wheat,1975,5.918e-4,1975,1,1
South America_Southern,regional wheat,domestic wheat,domestic wheat,1975,1.6121732,1975,1,1
South Asia,regional wheat,domestic wheat,domestic wheat,1975,3.2843588,1975,1,1
South Korea,regional wheat,domestic wheat,domestic wheat,1975,0.0794318,1975,1,1
Southeast Asia,regional wheat,domestic wheat,domestic wheat,1975,0.1554352,1975,1,1
Taiwan,regional wheat,domestic wheat,domestic wheat,1975,0.0014424,1975,1,1
Argentina,regional wheat,domestic wheat,domestic wheat,1975,4.6220905000000005,1975,1,1
Colombia,regional wheat,domestic wheat,domestic wheat,1975,0.04896,1975,1,1
USA,regional wheat,domestic wheat,domestic wheat,1990,26.490694599999998,1990,1,1
Africa_Eastern,regional wheat,domestic wheat,domestic wheat,1990,1.559886,1990,1,1
Africa_Northern,regional wheat,domestic wheat,domestic wheat,1990,9.9349122,1990,1,1
Africa_Southern,regional wheat,domestic wheat,domestic wheat,1990,0.4084744,1990,1,1
Africa_Western,regional wheat,domestic wheat,domestic wheat,1990,0.0713382,1990,1,1
Australia_NZ,regional wheat,domestic wheat,domestic wheat,1990,3.3891650999999996,1990,1,1
Brazil,regional wheat,domestic wheat,domestic wheat,1990,4.021412,1990,1,1
Canada,regional wheat,domestic wheat,domestic wheat,1990,8.021638199999998,1990,1,1
Central America and Caribbean,regional wheat,domestic wheat,domestic wheat,1990,0.0350406,1990,1,1
Central Asia,regional wheat,domestic wheat,domestic wheat,1990,21.3758524,1990,1,1
China,regional wheat,domestic wheat,domestic wheat,1990,94.403967,1990,1,1
EU-12,regional wheat,domestic wheat,domestic wheat,1990,33.2825992,1990,1,1
EU-15,regional wheat,domestic wheat,domestic wheat,1990,68.6385561,1990,1,1
Europe_Eastern,regional wheat,domestic wheat,domestic wheat,1990,19.8459644,1990,1,1
Europe_Non_EU,regional wheat,domestic wheat,domestic wheat,1990,23.2388319,1990,1,1
European Free Trade Association,regional wheat,domestic wheat,domestic wheat,1990,0.7747506,1990,1,1
India,regional wheat,domestic wheat,domestic wheat,1990,52.19062,1990,1,1
Indonesia,regional wheat,domestic wheat,domestic wheat,1990,0,1990,0,0
Japan,regional wheat,domestic wheat,domestic wheat,1990,0.89494,1990,1,1
Mexico,regional wheat,domestic wheat,domestic wheat,1990,3.930408,1990,1,1
Middle East,regional wheat,domestic wheat,domestic wheat,1990,15.3310276,1990,1,1
Pakistan,regional wheat,domestic wheat,domestic wheat,1990,14.3318,1990,1,1
Russia,regional wheat,domestic wheat,domestic wheat,1990,44.1273153,1990,1,1
South Africa,regional wheat,domestic wheat,domestic wheat,1990,2.1588913,1990,1,1
South America_Northern,regional wheat,domestic wheat,domestic wheat,1990,3.102e-4,1990,1,1
South America_Southern,regional wheat,domestic wheat,domestic wheat,1990,2.6415282,1990,1,1
South Asia,regional wheat,domestic wheat,domestic wheat,1990,3.56121,1990,1,1
South Korea,regional wheat,domestic wheat,domestic wheat,1990,0.0011172,1990,1,1
Southeast Asia,regional wheat,domestic wheat,domestic wheat,1990,0.2624234,1990,1,1
Taiwan,regional wheat,domestic wheat,domestic wheat,1990,0.003367,1990,1,1
Argentina,regional wheat,domestic wheat,domestic wheat,1990,4.829959499999999,1990,1,1
Colombia,regional wheat,domestic wheat,domestic wheat,1990,0.0832238,1990,1,1
USA,regional wheat,domestic wheat,domestic wheat,2005,29.534103299999998,2005,1,1
Africa_Eastern,regional wheat,domestic wheat,domestic wheat,2005,3.1800156,2005,1,1
Africa_Northern,regional wheat,domestic wheat,domestic wheat,2005,16.236432,2005,1,1
Africa_Southern,regional wheat,domestic wheat,domestic wheat,2005,0.4304154,2005,1,1
Africa_Western,regional wheat,domestic wheat,domestic wheat,2005,0.088646,2005,1,1
Australia_NZ,regional wheat,domestic wheat,domestic wheat,2005,7.746476900000001,2005,1,1
Brazil,regional wheat,domestic wheat,domestic wheat,2005,4.64601,2005,1,1
Canada,regional wheat,domestic wheat,domestic wheat,2005,8.7581926,2005,1,1
Central America and Caribbean,regional wheat,domestic wheat,domestic wheat,2005,0.0100928,2005,1,1
Central Asia,regional wheat,domestic wheat,domestic wheat,2005,24.004061800000002,2005,1,1
China,regional wheat,domestic wheat,domestic wheat,2005,98.730053,2005,1,1
EU-12,regional wheat,domestic wheat,domestic wheat,2005,25.961635400000002,2005,1,1
EU-15,regional wheat,domestic wheat,domestic wheat,2005,95.3516388,2005,1,1
Europe_Eastern,regional wheat,domestic wheat,domestic wheat,2005,13.4607782,2005,1,1
Europe_Non_EU,regional wheat,domestic wheat,domestic wheat,2005,23.0421432,2005,1,1
European Free Trade Association,regional wheat,domestic wheat,domestic wheat,2005,0.9005324,2005,1,1
India,regional wheat,domestic wheat,domestic wheat,2005,70.34302,2005,1,1
Indonesia,regional wheat,domestic wheat,domestic wheat,2005,0,2005,0,0
Japan,regional wheat,domestic wheat,domestic wheat,2005,0.86764,2005,1,1
